Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-06-02,33.43,83.46,5.74,9.97,16.62,19.22,15.42,0.18,33.91,0.38,1.17,,,0.84,0.95,,43.89,0.06,99.01,0.02,0.01,218.13,,
2024-06-03,21.93,78.25,5.69,9.97,16.75,19.18,15.23,0.37,32.33,0.22,0.93,,,0.76,0.53,,68.44,0.06,159.44,0.15,0.15,89.02,,
2024-06-04,21.55,74.92,8.05,13.46,22.04,16.41,15.61,0.42,31.1,0.21,0.87,,,0.72,0.43,,60.02,0.05,126.04,0.0,0.0,187.94,,
2024-06-05,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-06-06,35.9,80.17,9.48,13.23,22.91,11.44,10.19,0.58,33.81,0.42,1.33,,,0.87,1.13,,49.15,0.06,74.91,0.0,0.0,441.64,,
2024-06-07,41.37,86.44,,,,,14.4,0.36,25.61,0.32,0.97,,,0.8,0.68,,68.35,0.06,139.18,0.01,0.01,44.36,,
2024-06-08,27.28,77.77,12.15,15.79,27.62,12.07,22.94,0.45,33.89,0.29,0.95,,,0.81,0.75,,70.44,0.06,135.49,0.0,0.0,98.31,,
2024-06-09,27.0,79.31,10.18,13.18,23.44,12.85,15.17,0.29,31.92,0.17,0.5,,,0.72,0.41,,71.31,0.06,161.66,0.02,0.02,116.85,,
2024-06-10,30.27,81.89,13.8,16.47,29.63,12.46,21.83,0.45,35.71,0.25,0.72,,,0.77,0.63,,65.06,0.05,95.39,0.0,0.0,151.13,,
2024-06-11,26.72,91.45,5.75,9.99,16.76,11.61,23.39,0.44,30.85,0.25,0.73,,,0.78,0.68,,75.88,0.05,93.02,1.21,0.91,30.77,,
2024-06-12,28.35,81.97,10.75,16.06,26.87,11.83,12.53,0.49,27.23,0.34,0.95,,,0.84,0.94,,67.13,0.06,80.93,0.0,0.0,163.48,,
2024-06-13,20.69,74.07,11.92,18.47,30.13,13.92,3.42,0.43,26.44,0.3,0.96,,,0.82,0.82,,73.8,0.06,119.68,0.42,0.42,118.14,,
2024-06-14,24.65,77.97,8.55,12.96,21.5,11.0,6.29,0.59,27.6,0.36,1.04,,,0.9,1.12,,57.44,0.05,98.91,0.0,0.0,251.34,,
2024-06-15,22.59,79.02,7.7,11.57,18.65,11.13,8.32,0.32,27.13,0.22,0.74,,,0.81,0.67,,56.96,0.05,107.85,0.0,0.0,189.42,,
2024-06-16,16.61,74.82,9.72,15.59,23.36,13.68,12.78,0.42,30.6,0.27,0.88,,,0.87,0.88,,62.88,0.05,117.36,0.23,0.23,180.12,,
2024-06-17,21.7,77.45,9.71,15.66,24.26,12.93,10.79,0.47,30.37,0.37,1.15,,,0.95,0.7,,70.77,0.06,135.37,0.28,0.26,164.24,,
2024-06-18,22.45,79.27,6.08,9.99,16.06,10.44,11.64,0.48,27.08,0.54,1.34,,,1.03,0.78,,62.3,0.06,124.44,0.0,0.0,197.06,,
2024-06-19,20.04,74.62,8.53,13.74,22.32,12.73,9.27,0.32,25.69,0.17,0.6,,,0.74,0.48,,56.11,0.05,114.83,0.0,0.0,125.24,,
2024-06-20,16.84,73.43,9.36,16.74,25.48,13.41,12.5,0.31,25.37,0.18,0.63,,,0.75,0.51,,51.01,0.05,98.47,0.0,0.0,213.87,,
2024-06-21,16.9,72.66,9.36,14.24,23.15,12.12,20.23,0.45,24.41,0.25,0.82,,,0.79,0.69,,64.38,0.06,111.78,0.09,0.09,112.2,,
2024-06-22,17.97,73.91,9.63,13.69,23.39,10.77,17.14,0.43,24.3,0.32,0.95,,,0.8,0.79,,61.9,0.06,94.15,0.0,0.0,142.28,,
2024-06-23,15.2,72.7,9.56,14.99,24.57,11.78,12.16,0.36,28.83,0.2,0.79,,,0.76,0.54,,69.77,0.07,127.09,0.56,0.46,118.54,,
2024-06-24,26.29,78.6,4.2,8.32,12.47,10.98,11.25,0.38,47.55,0.21,0.72,,,0.76,0.57,,55.97,0.05,136.06,0.01,0.01,250.88,,
2024-06-25,20.88,75.51,6.64,10.34,17.04,12.39,10.92,0.33,34.82,0.22,0.65,,,0.74,0.51,,57.1,0.06,127.3,0.0,0.0,157.14,,
2024-06-26,16.39,74.4,8.16,11.95,20.11,12.29,8.21,0.25,31.09,0.13,0.41,,,0.71,0.31,,59.71,0.06,124.15,0.13,0.13,180.87,,
2024-06-27,16.14,73.42,6.75,9.63,16.34,7.63,8.9,0.29,31.83,0.11,0.38,,,0.7,0.29,,69.29,0.06,123.69,0.24,0.24,74.54,,
2024-06-28,18.95,75.1,9.39,13.12,22.51,9.26,10.18,0.35,29.24,0.15,0.43,,,0.71,0.38,,69.66,0.05,120.31,0.05,0.05,91.51,,
2024-06-29,14.93,72.86,9.98,13.88,23.78,10.28,10.29,0.36,26.67,0.16,0.55,,,0.73,0.41,,67.79,0.06,113.78,0.02,0.02,71.98,,
2024-06-30,15.56,71.45,7.53,10.73,18.21,9.85,8.11,0.54,27.33,0.12,0.5,,,0.7,0.3,,76.16,0.06,131.05,0.18,0.18,77.43,,
2024-07-01,18.36,73.56,8.55,12.36,20.94,10.21,10.58,0.41,28.63,0.14,0.53,,,0.71,0.33,,71.83,0.06,122.75,0.01,0.01,102.12,,
2024-07-02,27.07,79.96,7.54,11.27,18.92,15.27,8.14,0.3,27.99,0.14,0.27,,,0.71,0.39,,48.57,0.05,101.61,0.0,0.0,457.15,,
2024-07-03,24.42,75.24,8.96,16.82,25.94,11.34,5.5,0.18,34.74,0.16,0.54,,,0.73,0.43,,58.63,0.06,121.76,0.0,0.0,139.03,,
2024-07-04,19.17,68.16,9.57,17.14,26.81,10.47,12.31,0.31,26.67,0.13,0.48,,,0.69,0.36,,60.79,0.05,110.1,0.0,0.0,154.97,,
2024-07-05,28.86,73.31,10.15,17.52,27.7,9.8,6.3,0.35,32.26,0.14,0.46,,,0.69,0.36,,68.39,0.06,134.27,0.4,0.22,196.03,,
2024-07-06,16.55,65.95,7.61,14.56,22.17,11.09,13.72,0.35,26.36,0.12,0.5,,,0.69,0.29,,73.9,0.06,115.97,0.07,0.06,96.18,,
2024-07-07,14.55,59.42,5.52,11.83,17.27,12.62,23.36,0.51,29.03,0.13,0.51,,,0.71,0.33,,67.17,0.06,106.93,0.0,0.0,187.59,,
2024-07-08,15.12,59.42,7.95,12.53,20.53,14.43,10.82,0.57,27.47,0.17,0.65,,,0.73,0.41,,70.42,0.06,115.9,0.0,0.0,72.83,,
2024-07-09,18.15,66.89,7.06,13.86,20.78,14.07,8.3,0.53,30.22,0.19,0.56,,,0.73,0.42,,67.49,0.06,123.79,0.01,0.01,92.37,,
2024-07-10,13.58,63.16,8.8,13.44,22.18,14.1,10.64,0.55,32.54,0.16,0.48,,,0.73,0.41,,59.29,0.06,115.85,0.06,0.05,241.35,,
2024-07-11,15.01,62.89,12.59,11.64,24.09,13.14,11.74,0.56,29.62,0.15,0.42,,,0.72,0.41,,60.58,0.05,104.8,0.07,0.07,197.89,,
2024-07-12,14.29,63.68,14.54,10.2,23.52,13.07,13.18,0.54,30.12,0.17,0.48,,,0.74,0.47,,68.07,0.05,104.89,0.1,0.1,155.01,,
2024-07-13,14.66,62.86,11.41,11.51,22.83,13.37,10.57,0.51,29.12,0.13,0.42,,,0.72,0.38,,68.04,0.05,102.81,0.0,0.0,91.28,,
2024-07-14,14.27,60.64,10.37,10.1,20.44,14.35,9.14,0.51,29.36,0.11,0.33,,,0.69,0.28,,74.9,0.05,108.09,0.66,0.66,62.55,,
2024-07-15,17.58,64.92,8.52,11.74,20.26,14.39,9.73,0.52,31.39,0.13,0.36,,,0.71,0.35,,82.7,0.05,121.15,0.07,0.07,39.95,,
2024-07-16,19.42,68.12,7.95,12.81,20.71,14.57,7.84,0.52,25.21,0.15,0.46,,,0.71,0.37,,71.51,0.05,110.03,0.0,0.0,139.55,,
2024-07-17,16.51,61.9,11.53,11.2,22.68,13.58,8.89,0.48,13.79,0.12,0.39,,,0.7,0.34,,66.94,0.05,100.31,0.0,0.0,128.19,,
2024-07-18,16.89,61.67,12.68,9.64,22.1,13.59,10.87,0.55,15.17,0.14,0.46,,,0.73,0.41,,71.11,0.05,101.95,0.14,0.14,74.76,,
2024-07-19,23.56,64.39,12.66,9.02,21.59,13.65,11.2,0.52,14.83,0.51,0.86,,,0.92,0.46,,77.89,0.05,99.96,0.09,0.09,73.62,,
2024-07-20,16.1,61.17,8.36,12.8,21.16,14.28,9.98,0.45,10.21,0.96,1.75,,,1.34,0.73,,88.85,0.05,109.39,0.7,0.7,15.73,,
2024-07-21,16.8,61.55,7.53,11.87,19.39,14.76,10.29,0.51,10.3,0.96,1.74,,,1.34,0.72,,85.61,0.05,108.97,0.17,0.17,19.11,,
2024-07-22,18.93,64.14,8.7,10.84,19.52,14.61,9.44,0.51,12.22,0.44,1.0,,,1.02,0.5,,76.32,0.05,110.86,0.02,0.02,72.58,,
2024-07-23,16.33,61.09,11.16,8.7,19.84,14.21,10.55,0.5,14.46,0.1,0.67,,,1.0,0.28,,78.88,0.05,107.07,0.04,0.04,63.53,,
2024-07-24,19.12,61.0,11.11,8.76,19.83,14.21,11.5,0.53,14.11,0.11,0.72,,,1.01,0.33,,79.74,0.05,107.12,0.03,0.03,31.53,,
2024-07-25,18.98,63.91,8.61,10.54,19.14,14.7,10.53,0.55,13.11,0.12,0.66,,,1.01,0.29,,88.12,0.05,119.96,0.32,0.32,24.34,,
2024-07-26,18.08,62.77,10.22,11.73,21.89,13.91,11.33,0.57,14.3,0.13,0.75,,,1.02,0.35,,74.79,0.05,105.38,0.01,0.01,90.71,,
2024-07-27,18.06,65.44,11.37,10.1,21.38,13.89,11.28,0.58,13.58,0.15,0.74,,,1.04,0.43,,75.5,0.05,107.1,0.0,0.0,52.78,,
2024-07-28,23.45,68.42,12.18,9.05,21.13,13.85,10.53,0.57,16.68,0.39,0.96,,,1.11,0.5,,71.31,0.05,105.55,0.03,0.03,139.5,,
2024-07-29,18.99,64.02,7.21,11.75,18.94,14.94,9.34,0.55,19.64,0.12,0.62,,,1.0,0.29,,73.08,0.06,124.34,0.08,0.08,104.03,,
2024-07-30,17.18,63.87,9.3,10.29,19.47,14.58,10.5,0.57,26.83,0.15,0.71,,,1.01,0.34,,70.81,0.06,118.11,0.02,0.02,157.7,,
2024-07-31,22.46,66.42,12.08,9.41,21.28,13.83,10.13,0.59,20.65,0.14,0.61,,,1.0,0.33,,65.19,0.05,107.87,0.0,0.0,163.27,,
2024-08-01,21.62,71.04,6.14,7.96,14.04,16.14,10.49,0.64,20.33,0.15,0.65,,,1.02,0.38,,66.16,0.06,123.25,0.0,0.0,112.03,,
2024-08-02,19.15,67.03,10.43,7.86,18.14,14.7,8.16,0.49,13.76,0.09,0.57,,,0.98,0.23,,70.01,0.05,110.82,0.01,0.01,153.91,,
2024-08-03,23.67,68.59,5.98,7.5,13.36,16.27,4.96,0.52,12.83,0.16,0.68,,,1.01,0.4,,60.38,0.06,113.41,0.0,0.0,176.87,,
2024-08-04,19.28,69.16,9.84,8.68,18.49,14.66,7.7,0.44,12.68,0.09,0.55,,,0.97,0.24,,65.72,0.05,110.56,0.0,0.0,117.09,,
2024-08-05,18.31,69.76,7.83,9.47,17.24,15.2,9.28,0.45,11.32,0.08,0.55,,,0.98,0.23,,64.07,0.05,114.33,0.0,0.0,133.33,,
2024-08-06,30.3,81.6,13.79,9.73,21.61,13.59,12.97,0.66,11.96,0.21,0.89,,,1.06,0.56,,67.41,0.05,122.88,0.01,0.01,101.68,,
2024-08-07,21.85,73.81,10.96,7.53,18.13,14.54,10.1,0.6,11.25,0.16,0.76,,,1.03,0.42,,75.03,0.05,112.34,0.01,0.01,49.86,,
2024-08-08,19.56,63.19,12.21,12.01,23.89,13.33,11.11,0.64,12.35,0.16,0.79,,,1.03,0.42,,81.17,0.05,98.71,0.61,0.39,118.24,,
2024-08-09,24.87,78.47,10.28,20.89,30.83,12.13,18.35,0.9,27.18,0.23,0.67,,,1.06,0.64,,60.28,0.05,84.12,0.0,0.0,394.55,,
2024-08-10,34.77,69.13,7.19,10.48,17.4,15.56,11.68,0.51,25.87,0.45,1.13,,,1.18,1.28,,56.23,0.06,108.57,0.0,0.0,179.96,,
2024-08-11,22.31,64.24,17.35,8.91,24.56,12.56,11.11,0.54,21.94,0.26,0.99,,,1.1,0.63,,63.43,0.06,88.35,0.0,0.0,193.32,,
2024-08-12,24.73,68.16,13.4,10.06,22.39,13.33,23.32,1.1,32.38,0.52,1.4,,,1.23,1.39,,64.2,0.06,109.84,0.04,0.02,239.38,,
2024-08-13,25.87,66.42,13.1,9.57,21.85,13.52,14.53,0.81,33.41,0.37,1.31,,,1.17,0.99,,72.85,0.07,145.28,0.01,0.01,134.79,,
2024-08-14,24.02,64.55,8.11,11.85,19.95,14.56,9.63,0.63,35.65,0.24,0.94,,,1.08,0.66,,70.39,0.06,205.65,0.01,0.01,99.42,,
2024-08-15,28.54,67.92,13.65,10.43,22.93,13.25,10.58,0.67,36.4,0.21,0.94,,,1.06,0.58,,73.19,0.06,180.81,0.01,0.01,142.43,,
2024-08-16,25.05,67.78,25.03,7.37,26.51,11.06,14.24,0.88,34.23,0.44,1.38,,,1.21,1.23,,77.45,0.06,170.32,0.01,0.01,176.44,,
2024-08-17,24.39,65.68,17.83,7.96,22.28,12.88,13.16,0.68,31.27,0.25,1.04,,,1.09,0.69,,69.6,0.05,178.95,0.01,0.01,203.91,,
2024-08-18,22.96,66.24,12.27,7.89,19.55,14.14,10.19,0.61,31.84,0.2,0.93,,,1.07,0.55,,70.75,0.05,186.08,0.01,0.01,148.48,,
2024-08-19,25.6,65.77,14.19,8.29,21.39,13.45,15.0,0.77,29.12,0.33,1.21,,,1.15,0.84,,72.3,0.06,163.59,0.0,0.0,105.06,,
2024-08-20,23.02,64.52,11.83,6.93,18.16,14.45,12.7,0.7,32.17,0.27,1.04,,,1.1,0.71,,80.06,0.05,156.67,0.01,0.01,174.07,,
2024-08-21,26.7,72.74,7.1,7.41,14.51,15.84,8.78,0.69,37.03,0.25,0.9,,,1.1,0.67,,76.77,0.05,172.86,0.01,0.01,157.92,,
2024-08-22,16.45,66.8,6.32,7.37,13.69,16.13,6.69,0.48,27.38,0.13,0.62,,,1.0,0.28,,72.58,0.06,134.03,0.0,0.0,111.66,,
2024-08-23,19.91,68.62,5.67,7.49,13.16,16.33,9.14,0.37,24.63,0.1,0.67,,,0.98,0.21,,74.02,0.06,121.19,0.01,0.01,62.55,,
2024-08-24,23.63,74.76,5.93,7.5,13.44,16.24,12.72,0.46,23.5,0.08,0.53,,,0.97,0.18,,74.04,0.06,112.94,0.0,0.0,43.71,,
2024-08-25,21.54,71.89,5.64,7.5,13.15,16.33,12.65,0.47,21.99,0.07,0.52,,,0.97,0.18,,75.41,0.05,115.49,0.01,0.01,133.11,,
2024-08-26,31.44,71.85,5.84,8.77,14.61,15.95,9.25,0.53,21.12,0.07,0.52,,,0.97,0.18,,69.17,0.06,115.01,0.0,0.0,163.68,,
2024-08-27,31.69,72.66,5.99,10.85,16.85,15.51,9.42,0.49,21.67,0.08,0.57,,,0.98,0.22,,70.85,0.06,114.33,0.0,0.0,137.53,,
2024-08-28,28.96,72.07,6.21,8.98,15.19,15.83,9.98,0.52,21.87,0.11,0.69,,,1.09,0.31,,69.26,0.06,118.59,0.01,0.01,123.55,,
2024-08-29,37.42,74.56,7.76,7.56,15.32,15.58,11.38,0.67,21.82,0.18,0.79,,,1.05,0.46,,69.62,0.05,97.13,0.0,0.0,145.21,,
2024-08-30,35.22,77.33,9.1,6.66,15.76,15.3,11.56,0.8,20.99,0.29,0.99,,,1.14,0.8,,70.37,0.06,83.68,0.0,0.0,83.81,,
2024-08-31,29.54,75.78,6.79,7.45,14.17,15.91,12.22,0.63,22.79,0.21,0.88,,,1.09,0.56,,89.74,0.06,95.29,0.0,0.0,14.07,,
2024-09-01,30.85,74.63,5.64,7.47,13.11,16.34,12.33,0.63,23.16,0.13,0.68,,,1.03,0.35,,91.92,0.05,97.58,0.0,0.0,10.69,,
2024-09-02,25.98,71.85,6.05,7.98,14.03,16.09,12.14,0.55,22.86,0.12,0.64,,,1.02,0.29,,90.6,0.05,113.76,0.0,0.0,23.77,,
2024-09-03,24.02,72.9,6.04,8.05,14.08,16.07,12.56,0.67,22.55,0.22,0.84,,,1.09,0.58,,81.68,0.06,123.89,0.0,0.0,79.99,,
2024-09-04,23.92,73.46,6.41,7.98,14.4,15.95,12.95,0.6,23.09,0.19,0.82,,,1.08,0.53,,82.93,0.05,112.77,0.0,0.0,53.15,,
2024-09-05,30.34,72.88,7.51,7.38,14.89,15.7,12.57,0.64,23.84,0.2,0.83,,,1.08,0.54,,83.21,0.05,112.61,0.01,0.01,129.89,,
2024-09-06,26.26,77.25,6.38,7.72,14.1,16.02,13.34,0.74,25.79,0.22,0.82,,,1.09,0.64,,85.1,0.06,120.64,0.0,0.0,90.19,,
2024-09-07,26.78,75.2,7.94,7.26,15.2,15.58,11.97,0.7,22.99,0.23,0.84,,,1.1,0.63,,77.61,0.06,97.21,0.0,0.0,121.57,,
2024-09-08,27.01,72.41,7.71,7.14,14.84,15.69,12.35,0.63,22.87,0.13,0.66,,,1.03,0.37,,81.61,0.06,105.76,0.0,0.0,48.54,,
2024-09-09,30.58,72.13,7.12,7.53,14.65,15.8,11.14,0.59,22.95,0.26,0.77,,,1.1,0.71,,80.68,0.05,111.81,0.0,0.0,42.32,,
2024-09-10,25.31,64.36,7.14,7.17,14.31,15.88,11.73,0.53,23.4,0.11,0.54,,,0.99,0.29,,72.69,0.05,115.06,0.0,0.0,135.78,,
2024-09-11,25.02,63.75,6.01,8.23,14.24,16.04,12.4,0.46,22.97,0.11,0.6,,,1.0,0.28,,65.8,0.05,111.5,0.0,0.0,176.51,,
2024-09-12,25.81,64.9,7.2,7.41,14.61,15.8,12.36,0.43,23.3,0.13,0.59,,,1.0,0.32,,65.75,0.05,115.88,0.0,0.0,167.71,,
2024-09-13,26.29,64.57,5.82,8.32,14.14,16.08,12.1,0.43,23.31,0.14,0.61,,,1.02,0.35,,61.33,0.05,118.68,0.0,0.0,172.53,,
2024-09-14,36.88,76.42,8.58,7.66,16.23,15.25,11.11,0.77,20.72,0.32,0.95,,,1.12,0.77,,58.2,0.06,96.12,0.0,0.0,165.32,,
2024-09-15,27.13,67.02,7.41,7.99,15.41,15.59,12.43,0.63,21.53,0.2,0.8,,,1.07,0.54,,58.87,0.06,101.37,0.0,0.0,155.89,,
2024-09-16,25.8,66.98,7.16,8.66,15.82,15.52,13.04,0.77,21.56,0.23,0.81,,,1.08,0.65,,63.35,0.06,75.83,0.0,0.0,100.61,,
2024-09-17,30.31,67.2,7.24,8.79,16.02,15.47,12.61,0.77,23.08,0.27,0.87,,,1.09,0.69,,59.11,0.07,87.62,0.0,0.0,158.18,,
2024-09-18,36.77,83.1,9.16,8.18,17.34,14.92,12.41,0.86,22.24,0.36,1.0,,,1.14,0.94,,54.7,0.07,85.2,0.0,0.0,183.39,,
2024-09-19,36.24,76.86,8.41,8.7,17.11,15.07,9.89,0.93,21.66,0.43,1.49,,,1.2,1.05,,55.74,0.07,113.53,0.0,0.0,135.96,,
2024-09-20,31.98,70.05,7.31,8.54,15.85,15.51,13.38,0.76,23.52,0.35,1.34,,,1.16,0.88,,62.77,0.07,116.63,0.0,0.0,131.4,,
2024-09-21,29.32,66.52,7.72,8.46,16.19,15.37,13.95,0.86,22.52,0.28,1.04,,,1.13,0.79,,79.99,0.06,104.43,0.0,0.0,134.56,,
2024-09-22,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-09-23,33.69,73.34,7.37,12.83,19.65,23.3,12.78,0.57,28.29,0.88,1.48,,,1.34,0.68,,59.47,0.06,125.18,0.0,0.0,359.42,,
2024-09-24,40.75,94.2,5.63,7.54,13.17,16.33,12.06,0.58,15.16,0.31,1.03,,,1.19,1.26,,82.86,0.06,137.35,0.0,0.0,164.73,,
2024-09-25,30.57,70.06,6.79,8.14,14.92,15.8,10.39,0.67,13.82,0.24,0.93,,,1.09,0.69,,83.82,0.07,124.95,0.0,0.0,121.67,,
2024-09-26,30.22,67.42,5.69,8.16,13.85,16.17,12.56,0.47,15.89,0.15,0.69,,,1.02,0.37,,79.05,0.05,125.83,0.0,0.0,72.4,,
2024-09-27,31.51,74.28,6.93,10.04,16.66,16.79,10.16,0.53,17.77,0.1,0.67,,,1.09,0.34,,70.2,0.06,132.37,0.0,0.0,169.36,,
2024-09-28,26.97,69.63,7.54,11.25,18.73,16.1,13.25,0.43,20.89,0.12,0.83,,,1.06,0.41,,66.68,0.05,132.24,0.0,0.0,125.83,,
2024-09-29,32.06,71.5,7.07,11.17,18.26,13.07,16.31,0.66,36.7,0.18,0.91,,,1.05,0.52,,64.47,0.06,188.53,0.0,0.0,152.16,,
2024-09-30,30.93,67.61,6.75,10.9,17.63,12.2,17.57,0.67,37.82,0.24,0.98,,,1.1,0.69,,80.4,0.07,190.74,0.0,0.0,95.76,,
2024-10-01,33.74,70.91,8.1,12.65,20.6,9.85,19.0,0.78,33.52,0.65,2.11,,,1.31,1.44,,71.23,0.07,191.2,0.0,0.0,173.59,,
2024-10-02,38.42,72.3,9.89,14.53,24.15,14.49,17.87,0.61,31.74,0.3,1.09,,,1.14,0.86,,63.1,0.06,124.15,0.0,0.0,165.34,,
2024-10-03,38.03,80.43,9.37,13.38,22.72,18.53,15.96,0.76,33.07,0.41,1.23,,,1.18,0.99,,73.91,0.07,111.6,0.0,0.0,133.62,,
2024-10-04,30.76,83.83,8.11,11.85,20.03,14.06,20.0,0.46,30.86,0.38,1.12,,,1.14,0.88,,74.83,0.06,142.6,0.0,0.0,81.51,,
2024-10-05,30.84,72.34,7.51,11.24,18.7,10.89,17.39,0.89,26.06,0.47,1.43,,,1.25,1.24,,72.98,0.07,138.71,0.0,0.0,81.42,,
2024-10-06,30.24,71.88,8.13,12.11,20.27,12.5,17.32,0.65,30.11,0.44,1.4,,,1.21,1.1,,66.77,0.06,191.48,0.0,0.0,140.83,,
2024-10-07,28.49,68.19,8.68,13.34,22.03,16.35,18.41,0.59,34.0,0.2,1.04,,,1.09,0.64,,66.17,0.06,211.38,0.0,0.0,151.16,,
2024-10-08,30.72,67.71,8.82,14.21,23.1,19.4,18.85,0.68,32.27,0.16,0.93,,,1.06,0.52,,67.71,0.05,211.46,0.0,0.0,159.08,,
2024-10-09,25.36,63.68,8.73,14.22,22.88,19.34,18.91,0.67,26.97,0.11,0.79,,,1.0,0.38,,72.96,0.05,199.67,0.0,0.0,171.79,,
2024-10-10,47.16,75.99,8.87,14.2,22.95,19.57,8.87,0.68,29.06,0.21,1.02,,,1.07,0.6,,74.87,0.05,211.87,0.0,0.0,69.38,,
2024-10-11,23.75,62.31,8.8,14.18,23.12,19.45,19.1,0.68,25.2,0.14,0.91,,,1.06,0.48,,77.76,0.06,203.23,0.0,0.0,86.75,,
2024-10-12,22.04,62.02,8.81,14.25,23.01,19.4,18.54,0.68,25.39,0.12,0.85,,,1.05,0.45,,73.38,0.05,208.65,0.0,0.0,112.01,,
2024-10-13,23.41,61.14,8.77,14.18,23.13,19.47,18.85,0.68,25.81,0.11,0.81,,,1.02,0.38,,70.48,0.05,207.47,0.0,0.0,133.67,,
2024-10-14,29.2,67.01,9.85,15.07,24.87,23.7,17.53,0.7,26.81,0.19,0.88,,,1.07,0.55,,71.85,0.06,179.77,0.0,0.0,116.29,,
2024-10-15,22.72,61.09,8.07,12.08,20.16,21.93,17.98,0.47,26.57,0.17,0.92,,,1.06,0.51,,75.94,0.05,218.52,0.0,0.0,98.31,,
2024-10-16,35.71,86.34,9.14,14.41,23.44,16.16,17.71,0.5,27.37,0.16,0.95,,,1.04,0.46,,72.62,0.05,201.89,0.0,0.0,112.88,,
2024-10-17,33.35,70.71,9.59,17.15,26.7,12.64,14.1,0.4,27.63,0.12,0.73,,,1.02,0.39,,75.73,0.04,206.26,0.0,0.0,88.49,,
2024-10-18,29.45,65.52,8.11,16.32,24.38,11.07,19.18,0.52,27.35,0.13,0.76,,,1.04,0.44,,74.52,0.06,208.68,0.0,0.0,95.6,,
2024-10-19,27.16,64.12,7.05,15.28,22.19,16.01,18.74,0.54,27.17,0.14,0.81,,,1.04,0.45,,73.07,0.05,206.21,0.0,0.0,114.83,,
2024-10-20,31.68,63.17,6.24,14.49,20.69,19.6,18.75,0.5,26.04,0.12,0.79,,,1.03,0.38,,72.02,0.04,213.16,0.0,0.0,112.76,,
